,Papallacta_linear,Mica_linear,Orientales_linear,Occidentales_linear,Bellavista_linear,Puengasi_linear,El Placer_linear,El Troje_linear,Paluguillo_linear,Norte_linear,Centro_linear,Sur_linear,Parroquias Norte_linear,Parroquias Sur_linear,Parroquiales Orientales_linear
2021-11-30,-15341.647859999914,-1351.818072000002,-17214.122672999983,-12879.262440000002,-15779.113796753963,-12747.790802686552,-8013.302160316197,-4237.95910219109,-2756.8941204419957,-9325.45625388151,-18124.056768865907,-4893.184404292604,-1469.0354944777864,-4259.01942224028,-4555.01064726752
2021-12-31,-14353.246958399985,-723.3715583999962,-11429.374946400012,-8891.618400000012,-13977.794353592164,-8388.43497019806,-5494.25510324787,-2745.6120037591318,-2579.2784784244723,-8260.87646297298,-12112.14921665471,-3466.131215835456,-1301.33265431943,-3153.50383375017,-4168.244646127149
2022-01-31,-14482.687892400028,-1050.2674883999935,-13192.994880000057,-12503.40062400001,-14981.450858042836,-9776.141838941418,-7540.21646489127,-3436.3389823495336,-2602.5390142642855,-8854.037457103339,-15071.557057651335,-4257.507045108761,-1394.7730748837878,-3624.273169124599,-4310.181667181895
2022-02-28,-17889.812035200048,-1376.4096864000012,-17111.784664800034,-13914.671903999977,-18125.652855804634,-12686.149464735567,-8557.542279851034,-4306.313118960726,-3214.7992227254435,-10712.26083778053,-18526.420218009673,-5170.429049034184,-1687.4982808753975,-4515.988636660809,-5278.960529277493
2022-03-31,-16664.29669799999,-1216.1777400000065,-11996.682916499965,-9169.552620000031,-15941.690688760253,-9002.869530797238,-5698.502513428495,-3110.9053483687458,-2994.5741166306107,-9421.539197057311,-12832.755001350888,-3862.93605042492,-1484.1714031235751,-3537.324317993771,-4805.294692023512
2022-04-30,-7299.827135999997,-598.7727360000019,-6763.18377600008,713.1455999999928,-5807.911587206522,-5037.757318800005,-84.86610399360458,-1303.9903114847993,-1311.7789363392162,-3432.475748039099,-4572.062349022553,-1247.4603875051253,-540.7165687689247,-1510.5228042314138,-1965.2162801596958
2022-05-31,-5349.756812399897,-316.4624459999999,-7311.851961299952,1186.508880000026,-4091.418153806702,-5303.009880999456,142.19434459892315,-1207.2520701103551,-961.3512991882695,-2418.028128899836,-4618.194681049534,-1037.686225565065,-380.9110301194043,-1326.6282014602903,-1420.6146759088965
2022-06-30,-5545.722671999875,-560.8051199999987,-10861.958573999838,-1879.984080000047,-5014.114062652713,-7917.082752050855,-1726.9751375100052,-2091.336879501014,-996.5663641583815,-2963.3414110278245,-8524.644333759485,-1924.3849955304468,-466.8140192329563,-1969.760491933889,-1564.5416981021174
2022-07-31,-14463.640674000018,-1059.5426759999978,-20636.05563090014,-12618.288359999959,-14994.383646072609,-15038.685053276935,-8085.404225312111,-4591.618488715968,-2599.116229117819,-8861.680734828824,-20231.34347797238,-5077.930035137924,-1395.9771174493508,-4513.885988166097,-4308.393455351775
2022-08-31,-23473.32573599989,-2441.0714399999947,-33786.51442200007,-24798.078000000074,-25408.102153946256,-24928.37690838302,-15464.26962797402,-8173.373285529,-4218.156634759177,-15016.188372982277,-35268.730552261615,-9097.260216286677,-2365.4943105324055,-7734.260728970441,-7119.806148099771
2022-09-30,-37174.82882399994,-3482.139780000003,-44557.359902999946,-34282.316880000064,-38998.797897477634,-32989.282366099425,-21243.20069384099,-11025.65901109049,-6680.316739672824,-23048.289557409174,-47327.53504904655,-12644.55671708139,-3630.788084255163,-10855.216652450294,-11128.220845950182
2022-10-31,-36582.73043040001,-3125.6954784000077,-40562.54886420003,-30222.407159999984,-37504.44885914495,-30012.42976244368,-18813.026507532813,-9946.121305089382,-6573.91665834289,-22165.12927575472,-42625.453529348495,-11516.825162262112,-3491.664188786398,-10052.351618081886,-10847.153786264127
2022-11-30,-35082.74170800001,-3227.1407640000034,-33209.84358899993,-24411.65904000001,-34830.63719782898,-24861.72001682252,-15253.080294065416,-8471.622580670712,-6304.368684927608,-20584.906583917153,-35031.6746501911,-9900.90316717276,-3242.7323231179003,-8791.10645436681,-10267.317813966083
2022-12-31,-29146.359513599986,-2665.3776191999964,-24905.905920000096,-17225.031456000055,-28177.52048201654,-18751.463730403317,-10873.979733611573,-6407.871771922568,-5237.600804593903,-16652.91460487186,-25892.137662842684,-7523.405734205479,-2623.327156875748,-6831.0462103875825,-8439.683887135658
2023-01-31,-32384.235869999975,-3680.414549999993,-33261.33375000005,-21704.916599999975,-31945.506764912767,-25094.592001800047,-13837.05252346493,-8531.904471434998,-5819.447185838993,-18879.79449806347,-34049.55114038055,-9551.895377383553,-2974.1266798134047,-8539.895645693858,-9453.077584827892
2023-02-28,-38445.93829440009,-4341.499343999998,-35904.435840000064,-22396.88505599998,-37087.450743994676,-27248.523886583982,-14402.868106536018,-9332.757259862397,-6908.735111503689,-21918.683389700826,-36449.44188381769,-10494.628356278734,-3452.8416642658995,-9541.06561929113,-11122.915801309082
2023-03-31,-41566.64503320015,-4470.573351600005,-32991.389699399995,-20379.175559999985,-39144.71738938058,-25246.4103705447,-13147.090461776132,-8814.855148101164,-7469.526112466067,-23134.527977124002,-33605.27255816757,-10129.779289940298,-3644.373188951341,-9385.270140016542,-11912.445421080638
2023-04-30,-28995.291360000163,-3593.370815999997,-24876.777995999997,-4520.517120000057,-24896.587890383973,-19133.169902910005,-4161.931381893628,-6018.539323582803,-5210.45385739203,-14713.883443217057,-20591.677317741436,-6139.2014925821995,-2317.872332594757,-6396.829230876799,-8023.202313394507
2023-05-31,-21465.128487600017,-2582.423888399994,-19171.050848099938,1290.5792279999819,-17278.54990882513,-14663.828179804084,-664.246875060503,-4211.931992740478,-3857.2835892216963,-10211.622996115744,-13658.963594325216,-3981.666323182076,-1608.6329965116292,-4579.64643800602,-5802.542047806132
2023-06-30,-19022.75928,-2296.1556000000055,-19167.6261600001,-4186.598400000046,-16637.130036072107,-14537.311334640079,-3561.473950200045,-4437.168540120052,-3418.389842616016,-9832.543851318653,-15981.052801510668,-4476.345572889899,-1548.9168063583056,-4581.0420569546695,-5299.804171358934
2023-07-31,-23143.69995840013,-1260.0555120000035,-23907.3141140999,-19893.218940000017,-23918.984502482246,-17436.751486063535,-12169.792222481681,-5698.974045901921,-4158.92288252447,-14136.119840967063,-25806.70414064519,-6952.440722312219,-2226.8574571810937,-6029.3514276389005,-6885.192622294178
2023-08-31,-35013.80897280015,-2430.8694144000065,-39815.21148480003,-37248.330239999945,-37964.032041438666,-29183.22880515357,-22468.054800493424,-9948.746388496304,-6291.981472412186,-22436.74293649035,-44956.69667433891,-12045.346925696109,-3534.451383057951,-10023.432546611348,-10627.841806470013
2023-09-30,-39242.655143999895,-2875.135823999983,-44263.28421899979,-40253.77620000007,-42178.11633826539,-32518.381680427414,-24371.18696059745,-11071.594968815662,-7051.905129376796,-24927.266755914905,-49535.90483367613,-13314.234444098898,-3926.782631092518,-11151.345759654805,-11867.314246835203
2023-10-31,-42570.50812559991,-2875.9465080000105,-41585.692474800075,-36985.42072799992,-44094.43666308744,-30627.01454466411,-22461.352414473575,-10436.474872801833,-7649.920310170316,-26059.81206788461,-46240.94149856805,-12775.472519732542,-4105.192053333412,-10950.643051964282,-12676.256084633576
2023-11-30,-34825.35545999993,-3358.768139999992,-32424.470505000056,-24483.060000000012,-34637.349351654026,-24363.914400472433,-15245.230351238979,-8425.182732529498,-6258.116376161983,-20470.67346682746,-34580.337235598374,-9856.742192179849,-3224.737224638991,-8709.27144552226,-10199.392520628264
2023-12-31,-32536.855008000042,-3740.4217584000053,-30356.77568039987,-18425.396591999997,-31255.678474171225,-23068.534850469092,-11908.909461749006,-7892.303573378501,-5846.8728449376185,-18472.10597823516,-30618.8674380091,-8830.801417667919,-2909.90366594535,-8059.882332389709,-9397.706514004803
2024-01-31,-44871.85536120024,-5988.070868399987,-43182.25382070008,-28036.77249600001,-43757.57217590388,-33104.091045776,-17937.29801279393,-11703.129894557373,-8063.472408407647,-25860.72515595918,-44651.49392004955,-12956.63679522603,-4073.829969576671,-11586.028063442664,-13038.051470964618
2024-02-29,-59754.569414400066,-6663.896265599994,-44762.17943519969,-24809.36126399999,-55157.89773697062,-34513.27880210636,-16353.015670848945,-12079.274318592476,-10737.89612376766,-32598.317562549637,-44578.87295315022,-13758.653826526968,-5135.200279311949,-13007.688413808386,-16992.287704390783
2024-03-31,-51112.291885200226,-6244.884453599984,-39766.04861579988,-13134.75976799996,-45170.955919023625,-30801.87075769813,-9811.083939401175,-10290.006704289726,-9184.87885177047,-26696.034948142893,-35764.60738599411,-11038.661216033075,-4205.415996061073,-11025.418503660721,-14295.773439037328
2024-04-30,-43321.733279999964,-3719.7360000000044,-30016.361160000008,-418.3056000000021,-35623.438057872154,-22819.064715539724,-2322.3869931600443,-6592.086221580044,-7784.915470415997,-21053.451892202487,-22338.518684614293,-6988.279567809659,-3316.542083187902,-8028.9935791170765,-11800.229147684138
2024-05-31,-21612.407342399965,-3147.3218843999875,-26892.84992489999,5728.1936399999795,-16296.556660493468,-20364.162508829282,1168.0007895210836,-5389.38740722166,-3883.7495994292403,-9631.264986351865,-17211.638121795597,-4426.465922809279,-1517.2094250919326,-5416.144901567273,-5711.500072698099
2024-06-30,-28429.629479999723,-2100.031919999988,-30008.72221200012,-11620.370159999897,-26197.115195411956,-22111.526080098025,-8206.35681574794,-6508.855073070002,-5108.804417555883,-15482.49508048829,-26651.88030359577,-7092.381170143262,-2438.9514246928593,-6975.052902122325,-8079.062249273562
2024-07-31,-31361.252126400042,-1594.9771560000004,-38701.83132269994,-34984.835604,-34406.822266029274,-28034.266426613744,-21160.0238092155,-9182.828302654054,-5635.617007114055,-20334.431959223322,-42830.81363718232,-11132.11984692596,-3203.2751529673487,-9288.604973824447,-9567.100213243526
2024-08-31,-45378.79869600017,-3148.8823872000085,-56766.64605479981,-60034.746816000006,-52124.711634626205,-41470.67595256735,-35700.55621126631,-14493.749634860744,-8154.570125671227,-30805.704576064363,-67056.21939159304,-17734.529356578,-4852.8106531837275,-14182.010975353698,-14121.424004471852
2024-09-30,-55899.99701999972,-4200.216119999997,-72268.31056500002,-64391.59800000007,-61833.71965969802,-52878.35510219255,-39064.24655093701,-17725.362090223498,-10045.229464493968,-36543.72831888145,-80075.02167436123,-20935.570090230787,-5756.719300317869,-17349.05868019763,-17112.978738186925
2024-10-31,-62689.998520799956,-3968.970969599973,-71203.68525060017,-65930.77346400003,-67783.32699300785,-52025.95254487027,-39803.22906390032,-17546.094758759562,-11265.392734187777,-40059.94625286764,-79934.6000317958,-21324.05532119356,-6310.627743049037,-17813.58167908259,-19006.019699278808
2024-11-30,-64573.01424000029,-4671.579852000022,-63855.97594199985,-60892.91423999997,-68075.3035640162,-47139.37686886493,-36678.1955411592,-16441.552201566537,-11603.770658928013,-40232.50440633356,-72942.34264698833,-20207.254218268932,-6337.810761809891,-17007.404491645168,-19369.537543041777
2024-12-31,-67261.58248320036,-3290.5751040000355,-41500.23711840008,-46170.52704000003,-66621.14744741544,-30746.3818317337,-27350.634385310488,-11272.385995005585,-12086.90637223106,-39373.098141422684,-50457.0257293243,-15507.519855504344,-6202.428827354405,-13545.788817661023,-19666.10135339466
2025-01-31,-73651.66489800003,-5732.304984000005,-46683.432772200315,-54823.22546399998,-74010.57157767455,-35466.79946412347,-32380.903603981733,-13946.308480496717,-13235.204182170612,-43740.24780240541,-58902.1881203945,-18417.115832136544,-6890.384213881454,-15664.723808305165,-21660.504864400635
2025-02-28,-63059.50727999987,-7200.043200000013,-34245.620640000176,-32311.591200000017,-59731.92043207178,-27315.749709359952,-19675.37316023998,-11262.29179824004,-11331.79345821598,-35301.564975354515,-40941.04193152414,-13992.461124450347,-5561.041792225903,-12523.962318917282,-18113.2290427217
2025-03-31,-48945.91022999979,-6255.387129599989,-17192.150831699953,5700.820392000058,-38714.09793016517,-14857.964883277495,1659.3748822337395,-5536.431344479293,-8795.580068331023,-22880.03187672757,-11879.401238202792,-5976.888805154137,-3604.282517298382,-7240.649232384455,-13149.771396293843
2025-04-30,-26079.738048000185,-3380.4950400000052,-429.661908000273,31676.26176000014,-13511.22617819539,-1769.000737842157,16659.77674561198,332.7417880018785,-4686.528927225705,-7985.134671313402,12422.117095498385,1556.4050191820133,-1257.895157189997,-1423.104350892179,-6160.384951172556
2025-05-31,-25502.009173200244,-3476.1871079999937,-9190.698671699694,25825.436351999953,-14491.476387634555,-8000.155722874061,12979.098729855874,-1464.3439501099133,-4582.711048424091,-8564.462545092309,3761.593359628502,-169.0930443529088,-1349.1564516887863,-2724.0383796930632,-6176.056868243487
2025-06-30,-25342.47777600016,-2885.0904000000023,-7808.92844400031,13635.041039999958,-17389.989830102168,-6767.69463408608,6618.297822443967,-1778.9237290259684,-4554.043256347196,-10277.483989590803,-483.579066327936,-1431.4564994539194,-1619.008053182572,-3014.701406595111,-6492.833622991643
2025-07-31,-28381.320197999747,-4541.739444000006,-37048.047300000326,-17301.36473999993,-27569.233568230215,-28143.289466423874,-11779.001639618451,-9263.52561784316,-5100.123239580638,-16293.417038823778,-35043.46568740242,-9447.863015371107,-2566.6956452022446,-8630.694838952937,-8233.771623162998
2025-08-31,-49037.89887359968,-7440.942499200024,-71033.56449839957,-50454.95817600005,-52744.2303932004,-53410.86189152265,-31712.19177388746,-18282.355343274998,-8812.110427585882,-31171.84016238192,-74371.36119983866,-19680.938586787095,-4910.487849606985,-16666.78595226421,-14834.01669623675
2025-09-30,-72099.33670799971,-9495.900864000023,-105191.41950000005,-70846.44912,-76719.58877321002,-78434.21090129399,-44844.777019778434,-26006.978622085262,-12956.250806427586,-45341.27696496655,-107765.15910434001,-28075.11584427662,-7142.593714785782,-24107.80378487786,-21711.548013740397
2025-10-31,-82733.56252559963,-9551.38666319998,-117825.51114000008,-79667.41658399986,-87630.60093586323,-87384.24973890743,-50353.033777056684,-28581.48658682133,-14867.221185850287,-51789.68515309538,-120390.81360635617,-31224.480626848555,-8158.408947128864,-26941.45718335972,-24865.757277564728
2025-11-30,-83968.10049600014,-8377.293887999993,-100369.02156299981,-70723.72007999991,-86420.29003655072,-74542.27063470733,-44421.28362099177,-24670.14550572693,-15089.06765913121,-51074.39141160122,-103932.15346849096,-27813.575661884344,-8045.7290024028225,-24270.501968360742,-24937.41952972372
2025-12-31,-67051.33343999973,-4711.740840000013,-67956.74479799974,-58920.849360000226,-69617.219353416,-50053.97985392669,-35898.99231464998,-16956.65601119696,-12049.124619167938,-41143.776637868956,-74891.3286419618,-20538.7383415901,-6481.363121803035,-17612.93696057709,-19985.6217735667
2026-01-31,-70618.0871843998,-7120.524949199965,-82251.24933869991,-65470.45917600011,-74169.17878772553,-61197.25522326929,-40403.22512585198,-20867.359337170972,-12690.070267036668,-43833.984663545765,-88632.53853474758,-23982.558282962287,-6905.15054513719,-20466.889832556084,-21149.656636340063
2026-02-28,-80945.00668800018,-9858.444019200006,-86828.94571679998,-64847.53699200002,-82481.42392600363,-65618.2856312423,-40479.73197321313,-22966.838824174625,-14545.817701833623,-48746.521540267975,-92646.59110643742,-25912.338117265626,-7679.020567510882,-22452.198458806724,-23941.21236567348
2026-03-31,-69567.38255879963,-8670.031020000026,-64631.37953789992,-23026.36215599991,-62760.347955725614,-49420.528090696294,-16778.00885491699,-16061.530149500853,-12501.258645816302,-37091.36564183406,-58254.216238785644,-16902.637185408377,-5842.988394678046,-16544.87270949952,-19609.678398075535
2026-04-30,-45708.07449599976,-4783.000319999984,-26035.587647999822,18159.068159999948,-32963.521841510636,-20467.573312031476,7760.169589823981,-5263.836289631886,-8213.740986931138,-19481.441408332437,-11763.30745672236,-4583.224077986802,-3068.90388344458,-7078.705326289249,-11900.654863956695
2026-05-31,-36299.770415999614,-4600.407006000005,-25807.588443000684,18773.061840000162,-25097.07589683761,-20227.337672080437,8108.403573488399,-5090.6494813473155,-6523.068743755066,-14832.371855031435,-11255.990272719975,-3890.0971040917934,-2336.5377659956307,-6195.4343467071785,-9322.508222440916
2026-06-30,-45179.68039200013,-827.4182400000093,-16195.140324000433,11400.665759999947,-34209.754512040716,-11800.552445946076,4969.029992651957,-2137.784812614159,-8118.788566442341,-20217.96491661561,-6366.143846384203,-3028.768182425143,-3184.928145070977,-5316.873170120741,-11956.566661493574
2026-07-31,-29681.979138000566,-3990.9928860000364,-53250.40888739992,-22037.551560000036,-29812.586257906492,-39351.50929502916,-15325.459025925797,-11786.381615846685,-5333.851651098692,-17619.23847842294,-48037.686715469405,-11709.337545694858,-2775.5517806111375,-10772.661542230166,-8727.620155437671
2026-08-31,-62060.5309968001,-4712.796575999976,-78607.27383480038,-56459.60956800011,-64913.64234192444,-57579.03627998219,-35284.154583524614,-18422.98015062423,-11152.277420125005,-38363.9626240773,-81097.44293998864,-21082.35906575539,-6043.460102033209,-18339.708835095425,-18554.900043590267
2026-09-30,-80092.34477999987,-7128.955799999988,-114272.13510000029,-93934.39752000001,-89010.4112688423,-83823.66578745018,-57602.118431951996,-27742.470807114074,-14392.594356965963,-52605.15305988551,-123302.64355656349,-31759.644843438437,-8286.869289129212,-26460.946426804105,-24568.621836529066
2026-10-31,-88672.8401999996,-9133.993512000001,-118368.7910999995,-89543.09700000004,-94954.32128447932,-87587.137099602,-55616.583378031224,-29123.87398635961,-15934.509383939907,-56118.003879127325,-124996.08661401983,-32785.555392073584,-8840.24731158507,-27894.509522016444,-26773.63156909917
2026-11-30,-74889.02358000132,-7058.271311999962,-85652.51849999963,-55608.02927999999,-75220.10570932305,-63573.264934001934,-35383.874732719116,-20679.17225713547,-13457.557537326074,-44455.08247420955,-86536.50160488776,-23251.836366174964,-7002.991841537956,-20727.92838659402,-22020.379227858226
2026-12-31,-65817.00619200048,-5965.003036799992,-64463.23167839963,-44288.89747199993,-64969.15439861342,-48129.101997242025,-27951.14012825077,-16074.151915710232,-11827.31601270251,-38396.77024958013,-66491.47300213118,-18575.83783145598,-6048.62827451087,-16654.79380899102,-19217.43542753812
2027-01-31,-76174.44561720062,-8585.69255640001,-69966.75510000002,-33655.48988399974,-70818.81719771614,-53153.41020134944,-22766.556030403983,-17566.38620903593,-13688.547877410932,-41853.92096385009,-66622.54701744052,-19233.08834475947,-6593.23188110747,-18233.83309407669,-21721.519337288704
2027-02-28,-90487.76405759943,-10404.390528000042,-81708.97563359964,-30647.09289600018,-81806.72033548196,-62237.69457902627,-22004.97051342248,-20118.411581335207,-16260.651201150635,-48347.77171826984,-74098.33405343373,-21522.973146993107,-7616.205663233343,-21079.894339558658,-25527.293820046918
2027-03-31,-67236.36065999977,-11740.783140000021,-67367.6001675002,12315.7017000005,-52066.64023268357,-52684.839009529096,1691.1697580687178,-15668.141693933212,-12082.374010601925,-30771.384377516224,-45647.20698945632,-13418.220901869572,-4847.4042056628605,-15620.976409656432,-17931.166349768027
2027-04-30,-38813.251680000096,-10140.926544000005,-24785.828927999577,54466.64639999992,-18288.023422032238,-21907.27979445594,26909.50586830563,-5394.865309603081,-6974.741326895861,-10808.221842421,3045.4759139437692,-1074.6738654315936,-1702.614980591203,-5763.366565112432,-8951.80213222447
2027-05-31,-40613.69743200022,-6700.719564000035,-951.267240000128,62155.56085200006,-17853.513652774876,-3576.832236054489,32680.28714338072,600.8291624410572,-7298.281428530388,-10551.42656878922,24272.239424320625,3606.968501058628,-1662.1621210733344,-1938.8984399344092,-9214.522837417737
2027-06-30,-9264.049703999935,-905.3272800000356,3572.7910920008085,37948.26671999963,1834.5499276101125,2131.71753061777,20350.25225204397,2679.448272462009,-1664.7497318086564,1084.2190072180238,19008.863459697972,4613.37606050903,170.79659826055286,1316.1758812766407,-1399.5093280055678
2027-07-31,-35544.700774800396,-3562.0019279999824,-39108.48802379976,-17318.142684000224,-33446.65862223327,-29174.27462460218,-11882.553578332378,-9065.80992778644,-6387.382729231686,-19766.975245739504,-36051.58323220874,-9733.376113064802,-3113.883917729865,-9255.474677926248,-10183.427508177945
2027-08-31,-48240.537408001095,-3607.2691199999726,-70940.75191199934,-57596.13504000008,-53865.05617825966,-51683.39238934808,-35345.10768573607,-16742.961999035826,-8668.824572217805,-31834.248201351613,-75881.50577050447,-19256.141590867424,-5014.836730195985,-16085.558951387182,-14828.052016418893
2027-09-30,-87382.73098799943,-5392.1797200000065,-118340.04185099927,-113495.50224000015,-99848.73344370125,-85944.74947635157,-68185.79036675098,-28797.54552479249,-15702.676758543525,-59010.60146522723,-134093.1959854273,-34611.65805625968,-9295.91708360851,-28127.44175881133,-27130.305412732818
2027-10-31,-95182.07045760093,-5182.690607999977,-104754.70152000047,-107870.41058400029,-104845.57659831089,-76255.89300244888,-64306.85655334342,-26215.60261212745,-17104.218061230673,-61963.73576960188,-122176.92774147275,-32758.574325525697,-9761.123181302726,-26842.353920154714,-29086.30774763716
2027-11-30,-84583.80201599984,-7089.269039999927,-95324.74470000052,-113301.28476000042,-97505.62853577828,-70420.13025939018,-66654.70043003997,-26143.684235694105,-15199.709222275238,-57625.826464644975,-118936.62008518817,-32532.14336160963,-9077.774016680885,-25530.89513493146,-26362.976684188605
2027-12-31,-107449.59778560008,-9887.742144000014,-95668.7775876008,-132459.3345600001,-121014.06986257368,-71876.3275850633,-76964.12158798438,-28984.088463283955,-19308.69272207238,-71519.31528878109,-128902.65525919617,-37359.52092520272,-11266.40990420564,-29047.067766092714,-33150.829624697864
2028-01-31,-124743.328416,-11758.75074000001,-88927.75678049882,-120163.05126000004,-132137.57320638836,-67924.87861121293,-70070.42661959236,-28088.363426460768,-22416.376116355088,-78093.3057649749,-119578.28012502391,-36601.92082576808,-12302.008065514701,-29502.614208494662,-37493.15012650196
2028-02-29,-125837.37573120104,-13896.3186,-107441.12569860004,-110584.79798399966,-130654.38666103555,-81931.20941916121,-66272.50175557137,-31396.07273611617,-22612.97641889662,-77216.74251667206,-128899.38022063697,-38121.00943622905,-12163.92339814241,-31796.8936245922,-37507.835760239075
2028-03-31,-108587.33355960019,-16934.068159200004,-118689.8071329002,-72647.05006799991,-107083.54672741368,-91195.26728640725,-46976.741887937154,-32113.670772679237,-19513.143840659974,-63286.37611590169,-120957.80335048742,-34367.18213948266,-9969.478200322195,-30503.105183007265,-31693.155575859117
2028-04-30,-107715.0856319993,-20026.334592000003,-122068.51113600054,-46047.355199999656,-99758.36647687606,-94922.81916321599,-33193.25958769902,-32430.816490089517,-19356.400888070293,-58957.19458783368,-112702.9813238784,-32205.448046575824,-9287.503918997221,-30212.194336578435,-30669.884517038765
2028-05-31,-98662.28364720062,-15670.397142000005,-104118.84375210106,-31787.65296000007,-88792.4381228991,-80353.08027191627,-24278.530256336762,-26405.54909156297,-17729.61237140183,-52476.33093063359,-92193.5465953801,-26363.316634998984,-8266.575989241977,-25652.825901900036,-27785.28523410398
2028-06-30,-108615.65399999963,-13108.110120000005,-102659.96699999983,-49768.635599999805,-101421.48066119954,-78211.63242252055,-33630.65543797196,-26069.654501315992,-19518.233023799927,-59940.09507076896,-98140.83830189437,-28272.19042943386,-9442.339849557684,-26623.701333608857,-31024.88107984315
2028-07-31,-129983.47427519948,-12917.720087999975,-143338.63159980008,-100380.59085600007,-131518.0273859515,-106868.57488340684,-63147.1434331375,-35690.76376464692,-23358.0303272533,-77727.15418509764,-148551.55885638777,-40527.64564274256,-12244.328349632113,-35683.57729721388,-38334.49152518171
2028-08-31,-135557.99560799912,-14845.560091199988,-190677.28169879966,-133432.22318400035,-144301.90806022307,-141149.04981973727,-83855.18400310156,-46241.55196945951,-24359.771810757527,-85282.42766359122,-196582.84326355965,-51013.16014919897,-13434.507640406777,-43824.16652924638,-40827.887136873425
2028-09-30,-145210.55749199924,-16319.641860000025,-239454.48419999922,-164435.04467999996,-159920.24469067025,-176249.1578336097,-103550.4113411339,-56633.81858420394,-26094.33718131226,-94512.86461218641,-244495.11834076996,-61451.48690659964,-14888.574780701389,-52273.87196063867,-44370.38453280195
2028-10-31,-133114.64730479976,-14409.875700000008,-225015.93288,-144780.0035760001,-145118.53021384106,-165220.43769566974,-92096.53155198351,-52063.04458581116,-23920.70212067244,-85765.05135638008,-225015.0738067539,-55943.32685565138,-13510.535162908658,-48157.374334711305,-40498.33949308333
2028-11-30,-154607.1294600006,-15760.334699999994,-212056.45533000014,-154295.42039999974,-165104.79741365477,-156649.99078309542,-96361.95679236,-51437.54525989495,-27782.90116396205,-97576.93527146947,-220943.32644959603,-57475.08879616742,-15371.256639211168,-49182.39327551142,-46627.605473505544
2028-12-31,-165780.71435519942,-16310.438208000001,-175669.48768320048,-137174.79167999988,-170011.54343230874,-131181.06801134945,-84926.09713279689,-44965.2029575537,-29790.794369629308,-100476.82216849402,-188577.55080145525,-52080.304559066055,-15828.074693547958,-45076.196434886384,-49162.087403070276
2029-01-31,-153567.16404120033,-16484.311454399995,-165233.41713,-120735.8371439998,-155912.57332766423,-123883.35821782742,-75523.99610994976,-42325.33250397122,-27596.019378203684,-92144.33083664958,-174155.31096221966,-48144.28719952064,-14515.460576805548,-42047.93797546532,-45353.05699845954
2029-02-28,-159031.86768000067,-17903.1972672,-159143.2688663999,-95983.57238399987,-154242.14604825573,-120195.75546944288,-62039.105979873086,-40436.06431686699,-28578.02662209603,-91157.10831451972,-159526.75651248364,-44982.98039765339,-14359.943797092632,-40879.68865535856,-46108.65963382839
2029-03-31,-146336.30106479992,-19209.908322,-164608.15327109935,-63722.08893599987,-135816.0723436257,-124623.15554361876,-45312.6487202432,-39745.62883272475,-26296.633301344635,-80267.29875508246,-149423.6084120343,-41018.135327237556,-12644.476335191574,-39172.734570599496,-41700.96958057348
2029-04-30,-140059.20600000033,-10667.05200000004,-107044.00290000059,-18149.615999999904,-119344.72257540058,-80250.75509085049,-17024.87003130004,-23286.86900595009,-25168.639318200003,-70532.73104206174,-86005.4278594729,-25441.42429555417,-11110.993671769782,-27668.292942640936,-38646.45433971018
2029-05-31,-106863.70637879969,-8529.896015999977,-85269.09042000026,2951.3557440001177,-86884.14095759415,-63940.322304666355,-4317.074671903202,-17371.066565070145,-19203.4080362705,-51348.527305938274,-60752.78520872367,-17696.114857626868,-8088.913523151987,-20798.022495078694,-28990.475948701605
2029-06-30,-88705.09519199985,-2936.9427119999555,-44713.919214000176,1760.3568000000262,-72291.85888312054,-32863.54859034293,-2089.250655181141,-8286.894565158402,-15940.305606002406,-42724.488599924334,-31116.30948629123,-10540.281359359871,-6730.372062018563,-13279.742432724417,-24084.696978555527
2029-07-31,-52599.05532000087,63.405316800000094,-31480.757033400376,-4954.258799999941,-44357.09876866919,-22213.668639264382,-4674.913502647385,-5139.315268613506,-9452.050241004024,-26215.045372283323,-23774.95636129503,-6962.679351714523,-4129.64589536303,-8356.577350396085,-14458.61626277851
2029-08-31,-46908.06644160015,1177.6317696000276,-46326.971714400344,-39464.545535999896,-48266.86324116473,-32219.50214410232,-23923.650261644896,-9203.205652028028,-8429.379539555528,-28525.7161755277,-48892.73126045242,-12461.115917372914,-4493.644967752319,-11093.364242971122,-13929.758137960298
2029-09-30,-61515.84852000006,-2334.3616800000054,-82880.27243999974,-68631.26760000017,-67491.71420014778,-59566.858267139876,-41930.89183432805,-18664.497275004047,-11054.39797904405,-39887.60309228758,-88459.94576261513,-22314.582868212485,-6283.478592033804,-18869.879261160153,-18766.323334634857
2029-10-31,-65755.62418320046,-5246.9835912000235,-97139.99659319986,-87625.86926399988,-75688.0647799096,-70903.97497988075,-53062.602986675585,-23689.750667745837,-11816.28566572112,-44731.646284926865,-107944.72905732605,-27623.873644512296,-7046.55883100961,-22500.605515111376,-20481.19568371231
2029-11-30,-88087.26250800001,-4453.7979599999735,-66695.08709700032,-74986.99955999972,-90857.01592096941,-49050.80044969011,-44339.37342581691,-17731.1097065297,-15829.281072687725,-53696.4964092931,-81089.22848615226,-23625.268622168907,-8458.788182242253,-19951.964360178343,-26184.211611333903
