,FONAG_PROM,FONAG_PROM_DIS_0.0346,FONAG_PROM_INF_0.01,FONAG_PROM_INF_0.01_DIS_0.0346,Incomes_linear,Incomes_linear_DIS_0.0346,Incomes_linear_GRW_stepexp,Incomes_linear_GRW_stepexp_DIS_0.0346,Costs_linear,Costs_linear_DIS_0.0346,Costs_linear_INF_0.01,Costs_linear_INF_0.01_DIS_0.0346,Utility_I_linear_C_linear,Utility_I_linear_C_linear_INF_0.01,Utility_I_linear_GRW_stepexp_C_linear,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01,Utility_I_linear_C_linear_DIS_0.0346,Utility_I_linear_C_linear_INF_0.01_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01_DIS_0.0346
2046,928263.76,383342.5873346827,1202339.4970953888,496526.9070411922,-2342556.710800902,-967399.3418601645,-3772711.008311962,-1558006.3140592142,-861873.1425882085,-355925.43269602355,-1116346.630638181,-461014.66435703106,-1480683.5682126936,-1226210.080162721,-2910837.8657237533,-2656364.3776737805,-611473.9091641409,-506384.6775031335,-1202080.8813631907,-1096991.6497021832
2047,928263.76,370522.5085392255,1214362.8920663428,484720.8352132265,-2701680.093558352,-1078393.1557725898,-4351082.807476663,-1736762.9613033142,-1031036.9755834728,-411545.1050139935,-1348811.7251252825,-538386.9601249326,-1670643.1179748792,-1352868.3684330694,-3320045.8318931903,-3002271.0823513805,-666848.0507585963,-540006.1956476573,-1325217.8562893206,-1198376.0011783815
2048,928263.76,358131.17005531176,1226506.5209870061,473195.4799587849,-2027371.5895896696,-782175.2725934767,-3265102.21875006,-1259701.0982645208,-774464.1450249029,-298794.1169045047,-1023292.4790079813,-394793.9676282621,-1252907.4445647667,-1004079.1105816884,-2490638.0737251574,-2241809.739742079,-483381.155688972,-387381.3049652146,-960906.981360016,-864907.1306362586
2049,928263.76,346154.23357366305,1238771.5861968761,461944.16659421293,-5019025.456882395,-1871619.88346268,-8083190.688563668,-3014262.5385154816,-1821078.0086894473,-679089.1657514973,-2430235.662127406,-906247.1242301818,-3197947.4481929475,-2588789.794754989,-6262112.679874221,-5652955.026436262,-1192530.7177111828,-965372.7592324982,-2335173.3727639844,-2108015.4142853
2050,928263.76,334577.84029930696,1251159.302058845,450960.3791418472,-1900676.5631173158,-685068.4977675967,-3061058.6116660694,-1103309.6663396927,-762208.3997914616,-274725.83897944906,-1027341.7649165516,-370288.9240823731,-1138468.163325854,-873334.7982007641,-2298850.211874608,-2033716.8467495176,-410342.6587881477,-314779.57368522364,-828583.8273602435,-733020.7422573196
2051,928263.76,323388.5949152397,1263670.8950794335,440237.7565564138,-3833982.749579058,-1335683.183749023,-6792134.3138270285,-2366244.236685604,-1404420.3236477682,-489272.0525197041,-1911875.8739991346,-666059.4533443017,-2429562.42593129,-1922106.8755799234,-5387713.99017926,-4880258.439827894,-846411.1312293188,-669623.7304047212,-1876972.1841658996,-1700184.783341302
2052,928263.76,312573.5500823891,1276307.6040302278,429770.08904115396,-4127595.0452515353,-1389881.9410947936,-7312286.405960859,-2462260.641447835,-1516778.9486513976,-510743.82206863386,-2085481.076840437,-702242.4572706135,-2610816.0966001377,-2042113.9684110982,-5795507.457309461,-5226805.329120422,-879138.1190261598,-687639.4838241801,-1951516.8193792012,-1760018.1841772217
2053,928263.76,302120.1914579442,1289070.68007053,419551.3144515421,-3265022.403472555,-1062660.4594060695,-5784186.354118246,-1882567.8261258767,-1231414.483357863,-400786.064810031,-1710053.0839540916,-556567.6345346695,-2033607.9201146918,-1554969.3195184632,-4552771.870760383,-4074133.270164154,-661874.3945960385,-506092.8248714,-1481781.761315846,-1326000.1915912074
2054,928263.76,292016.42321471503,1301961.3868712354,409575.51478451345,-2862344.8974904846,-900446.3547861241,-5070818.588943142,-1595195.6447312613,-1083987.512345567,-341004.5396629179,-1520375.9381110978,-478285.1195105578,-1778357.3851449175,-1341968.9593793869,-3986831.076597575,-3550442.650832045,-559441.8151232062,-422161.2352755663,-1254191.1050683435,-1116910.5252207036
2055,928263.76,282250.5540447662,1314981.0007399477,399836.9127511682,-3980683.159991731,-1210377.9936257952,-7052023.039598114,-2144258.448765708,-1483539.9664521348,-451089.4376385747,-2101586.805158629,-639014.5405753998,-2497143.193539596,-1879096.3548331019,-5568483.073145979,-4950436.234439485,-759288.5559872205,-571363.4530503955,-1693169.0111271334,-1505243.9081903084
2056,928263.76,272811.28363112913,1328130.8107473473,390329.86843096843,-3818974.5695577404,-1122374.2640515084,-7442101.048162312,-2187189.920957091,-1433143.8068271077,-421192.5730769735,-2050497.4212058287,-602629.1854391495,-2385830.762730633,-1768477.1483519117,-6008957.241335205,-5391603.626956483,-701181.690974535,-519745.0786123589,-1765997.3478801174,-1584560.7355179414
2057,928263.76,263687.68957194,1341412.1188548207,381048.87600548816,-3356131.2434071507,-953361.029061647,-6540150.343871781,-1857830.9398060297,-1283443.6578048384,-364582.0373536045,-1854674.2322966156,-526848.9240847947,-2072687.5856023123,-1501457.0111105351,-5256706.686066942,-4685476.111575165,-588778.9917080426,-426512.1049768523,-1493248.902452425,-1330982.015721235
2058,928263.76,254869.21474187126,1354826.240043369,371988.56056982704,-5254448.1292293165,-1442690.2420477672,-10239432.920492185,-2811395.1446816246,-1934877.080250599,-531250.5166263464,-2824005.797212218,-775374.5982305397,-3319571.0489787175,-2430442.3320170986,-8304555.840241587,-7415427.123279967,-911439.7254214208,-667315.6438172275,-2280144.628055278,-2036020.5464510848
2059,928263.76,246345.65507623358,1368374.5024438028,363143.67501983896,-3227070.633852446,-856410.498319634,-6288647.727096104,-1668901.782694993,-1222780.992033707,-324505.5957988819,-1802528.9833267466,-478361.00290236983,-2004289.641818739,-1424541.6505256994,-5065866.735062397,-4486118.743769357,-531904.902520752,-378049.4954172642,-1344396.1868961111,-1190540.7797926231
2060,928263.76,238107.1477636126,1382058.2474682406,354509.0970133745,-4800462.913807866,-1231357.4886859655,-9354744.168053221,-2399567.394415399,-1802600.250497024,-462381.5155768011,-2683826.1391220624,-688423.0696238565,-2997862.663310842,-2116636.774685804,-7552143.917556196,-6670918.028931159,-768975.9731091645,-542934.4190621091,-1937185.878838598,-1711144.3247915427
2061,928263.76,230144.15983337775,1395878.829942923,346079.8260037777,-4850416.307477102,-1202562.2824340703,-10397298.120549442,-2577799.051953735,-1803288.7205976213,-447088.8398561916,-2711699.6890593665,-672310.902947455,-3047127.5868794806,-2138716.618417735,-8594009.399951821,-7685598.431490076,-755473.4425778787,-530251.3794866153,-2130710.2120975433,-1905488.14900628
