,Papallacta_linear,Mica_linear,Orientales_linear,Occidentales_linear,Bellavista_linear,Puengasi_linear,El Placer_linear,El Troje_linear,Paluguillo_linear,Norte_linear,Centro_linear,Sur_linear,Parroquias Norte_linear,Parroquias Sur_linear,Parroquiales Orientales_linear
2022-09-30,-2638.7712305680734,11566.077430716447,-19830.807710575144,-1979.8188626222875,-2655.513519304405,-8996.571081305703,-1876.6845941543531,2901.4009736352727,-474.18719013308294,-1569.408489908892,-9614.890005425279,1437.7763894561067,-247.22830864723826,-91.92690535276682,-776.5082500976093
2022-10-31,-15281.380073762506,680.4124936124659,-22404.206107878585,-1025.860529714678,-12784.129864111983,-15533.612799235196,-1973.823383349714,-3151.7613668093163,-2746.0639992551173,-7555.420749690159,-15536.728228542153,-3169.839654694155,-1190.2024903488236,-3833.5431984655775,-4188.383428919114
2022-11-30,-12749.236870155612,-1706.0687714974108,-10927.227571770341,58.14885388974347,-10438.649319649008,-8459.66709189992,-747.8002936012766,-2570.3855660578556,-2291.0378655669647,-6169.241747912554,-8186.392726675213,-2469.112852950261,-971.8382516593224,-2738.8219170199654,-3467.3568980777077
2022-12-31,-14044.562189606762,-9084.656877077992,-366.2428826255103,641.4396229947452,-11355.738792944358,-4196.949352788242,-47.43194436898145,-4788.863966350894,-2523.8078254723455,-6711.241626630133,-3789.4211010231325,-3868.219239580243,-1057.2192816231284,-3210.336989609478,-3802.581406492561
2023-01-31,3497.115037616394,5772.6463031198855,10538.953956876681,183.4854331757783,2912.880749485792,9948.21314293584,1013.9642375117465,4665.592307820172,628.4315722596511,1721.512522946157,9739.970563527442,3346.4514289638223,271.1891977771302,2839.372277826341,956.9884798785805
2023-02-28,-5106.959574328953,3691.229256631326,2372.3903324594285,355.9891045479751,-4098.732862512069,3276.2416526322336,491.2894782262027,2329.4667106517245,-917.7206355069144,-2422.3511217446908,3339.9230989107323,1291.7527069375167,-381.59202949988025,696.1281386062749,-1379.0884788747685
2023-03-31,-22961.815625170875,-9214.292647116183,-3142.1927817768765,16.26033345912583,-18822.35193821308,-6214.355062850145,-565.0998028647155,-5326.084580947825,-4126.238267843212,-11124.009995483897,-6026.87119745817,-4792.120218416821,-1752.3609654476356,-4343.799269287294,-6247.443370316794
2023-04-30,-9602.351505323675,-7443.174856450124,-3048.0642898310703,417.11884560210166,-7769.313966082886,-5380.07372103674,-275.0636716834166,-4352.84314331768,-1725.5425655066656,-4591.664553954985,-5037.748878424129,-3374.1600168745085,-723.3231302423002,-2802.8243874455675,-2600.4811414700857
2023-05-31,-18959.98334069977,-11605.899294248551,-6593.341623098064,818.7989437794611,-15341.81880351048,-9689.353200775504,-459.0996481594769,-7058.208300623793,-3407.109006323741,-9067.014912874785,-9042.341403850804,-5659.331046271343,-1428.3233306068294,-4913.349878566087,-5134.8300771821605
2023-06-30,1835.8930694487258,2318.4911430470142,-11274.370432998909,452.51901402493246,1617.699702626172,-6960.276800402946,-399.5297349600975,-480.46516218775656,329.90998457992106,956.0605242520883,-6554.116035713892,-254.42663792825385,150.60784231449364,-645.6496230712511,512.9180266585706
2023-07-31,-8204.69633247107,3536.510431361853,-15068.803947699937,-772.1409037794132,-6918.907537582126,-9113.032717054673,-1247.742222300133,-506.61030125153934,-1474.3839309450557,-4089.0743547111374,-9190.310767259894,-965.9539555734217,-644.1502917488903,-1722.6893952172625,-2255.316971917841
2023-08-31,10247.238999197136,21561.28945753059,-21751.559438903176,-2064.3269313517853,7888.726013000806,-6020.657763745553,-1645.6076895226622,7856.242362714104,1841.4288481557226,4662.237073683449,-6761.988909174088,5382.918914479142,734.440391810373,2980.7358729779103,2727.285934698706
2023-09-30,-2143.760763367475,19614.56258519345,-24120.527520794607,-2161.255987773128,-2294.7415628466174,-8538.239812760148,-1929.1333842917047,6462.35774649272,-385.23380917712547,-1356.1922636423803,-9249.500058216983,3753.4022505591975,-213.64043950101382,1226.3624459826951,-647.1764641998841
2023-10-31,-4468.50993018766,19767.66297701863,-17422.216584076876,-650.4868262835888,-3825.377268092391,-3739.514116112774,-685.2343460257799,7674.83850269494,-802.9912344547299,-2260.7979654426076,-3916.821379169767,4600.679875814767,-356.1426236593963,1935.8892887172083,-1235.1039396958336
2023-11-30,-5658.721964731315,20115.177280930213,-4284.993118272836,990.1645465227889,-4393.530249072297,5692.5817132234415,1053.9704469358064,9986.83807500438,-1016.8723370622158,-2596.5763772017026,5971.614663243495,6290.102982300298,-409.037666188633,3554.1528210478136,-1510.4855965380686
2023-12-31,-12137.67379707303,15174.919515331696,17629.603175689932,1222.8251773089985,-9647.806689658948,19033.642253521226,2403.880930653459,10769.12485831096,-2181.139981334028,-5701.8537535884425,19025.11791151008,6621.2733635226505,-898.2108028072457,4524.217273910274,-3266.5379352627206
2024-01-31,-2708.054588026939,23060.247673743426,9073.167352842942,111.59679246014082,-2192.602153796933,16406.810101351293,1573.7408661274735,13525.476115157682,-486.63740946843336,-1295.827872893978,15980.573342527376,8793.86385992685,-204.13126051848846,5999.6480421831975,-733.5659668669199
2024-02-29,-10082.638983044511,21552.303410753815,-1684.3961705977201,-1009.1244573949868,-8517.523129860881,8152.897634034547,218.81561635990317,11004.319470964585,-1811.850225253096,-5033.856169747755,7467.713271796936,6553.51936362137,-792.9814033900475,3715.747062660639,-2773.3083640189066
2024-03-31,-24284.572953234732,10301.406789801154,-9984.709830737707,-1133.2664634825653,-20192.538080532628,-2588.537652037312,-837.7975454825025,3805.971325017966,-4363.937759696299,-11933.790005594841,-3016.7683753082256,971.6952103309944,-1879.9252952975858,-970.3032345402258,-6641.331098872245
2024-04-30,-21124.71127647167,-1697.1415338581946,-18019.17805102271,342.9107159436163,-17234.93746266711,-13466.260147975034,-1057.182067586523,-3634.742883149302,-3796.110616381979,-10185.84804043629,-12919.318344007403,-3659.4691988643935,-1604.5726777743162,-4263.689594708358,-5737.914750249488
2024-05-31,-19123.381122493418,-7451.6287468904975,-12399.118644899676,1916.3946731592716,-15203.036106052292,-11990.258384398723,-86.95581375390918,-5689.674793061106,-3436.4715877120584,-8984.99433867686,-10785.183202081864,-4716.19347138763,-1415.4026614734648,-4635.575778299827,-5146.860434789424
2024-06-30,-18886.864184344173,-5222.182864988906,-9768.250820137724,708.440708820419,-15309.292428601906,-9165.08547640002,-468.0929757404859,-4196.580374606385,-3393.969493926627,-9047.791825303739,-8581.519510725646,-3811.447337183438,-1425.2951251028512,-3865.7498376140293,-5118.195027009281
2024-07-31,-12260.111577307951,-923.4706901953291,-17816.319642280712,-1224.9187209679894,-10356.457784395256,-12987.554371470864,-1845.64628413119,-3304.5178701252867,-2203.1420504422385,-6120.666550577667,-13154.34677728445,-3086.208953067491,-964.1862197271977,-3404.3096451789356,-3372.175960979321
2024-08-31,-198.55640332242993,15282.630468041052,-25730.295865573215,-2839.824465864725,-868.4927748513202,-11553.43372113165,-2567.8665233145666,3890.9107439255863,-35.68058567701115,-513.2792299371188,-12480.129499304901,2104.0204341557355,-80.85667733865687,198.0870985736954,-137.93461603219365
2024-09-30,1253.974771715235,16344.00573385175,-27091.24027063907,-2647.93165953274,370.12289793533273,-12054.834765581822,-2511.852492041915,4253.259928306274,225.33926647722546,218.74263267984497,-12881.001399131957,2429.578104577813,34.45844179778942,403.9462337206496,262.9697778004338
2024-10-31,-7838.1348029582205,16325.984481800542,-19292.335712897606,-696.9613619936586,-6599.681623400878,-6552.72090830156,-969.4860229729469,5574.947863032025,-1408.5128240915842,-3900.411839429895,-6669.053861785492,3018.490663856763,-614.430359138618,662.7628551458488,-2153.3540561921327
2024-11-30,-6794.63580407351,20643.346795509897,6882.261706884327,991.9820012636823,-5324.414368445825,13811.208731767329,1801.9868583185494,11978.848080572638,-1220.9960539919978,-3146.7288917514616,13853.50383537765,7613.970233572135,-495.7029777023086,4902.769436146813,-1819.5147340722322
2024-12-31,-10259.83706064932,18922.247415687143,18772.144765025627,1874.5651773408365,-7946.210959457233,21465.31453119088,2974.5530967814384,12959.624540283095,-1843.6927197986904,-4696.210677039188,21677.22388001078,8227.94335407509,-739.7922403254585,5684.420127027808,-2736.320698907816
2025-01-31,-5385.944104316003,25717.297805676724,20503.81588171279,430.22403008034524,-4309.024899653766,25634.39451919094,2592.50365669464,16699.04731493427,-967.8541555455961,-2546.633715695414,25080.767386897067,10836.525842219864,-401.1702181577626,7741.227784385644,-1452.8069435124753
2025-02-28,-21052.513728588692,12933.975994375198,16379.753503489645,1227.3754635978387,-16955.95320336592,17179.174443777043,2235.1955238180626,9399.297434977327,-3783.1367170274057,-10020.968343189226,17226.556285839437,5218.089855055506,-1578.599243233366,3132.195189874458,-5692.136783815723
2025-03-31,-19491.72548043719,12590.70470690007,14716.276943980945,3199.7860717563813,-15186.11888257898,15855.120151363806,3160.8516428152643,9098.966348918844,-3502.6630688345504,-8974.99625960421,16821.660149014573,5269.946892230789,-1413.827667968108,3085.5064891632305,-5209.167239125226
2025-04-30,-40570.05984057607,-18465.065478595756,14787.680188252902,3653.9088652390733,-32355.395710276465,2442.890168029391,2161.341084873193,-7187.998980706895,-7290.439753351486,-19122.038864773425,3999.0852579533384,-6542.988059767143,-3012.2873406267554,-5569.47987706624,-10931.17685828357
2025-05-31,-6300.6702465303815,2096.2414097356022,5408.909255774553,2123.9320987567985,-4638.1224085893045,4730.11504032505,1563.6587198054867,2078.385439184963,-1132.2304433015388,-2741.1303434762676,5540.139931022999,1238.493573312356,-431.80919623966395,688.1799013679537,-1651.6610761373963
2025-06-30,-18886.672291138115,-11416.043595712516,-25720.784968651387,4.5160554202215275,-15484.0603717322,-23120.589479093556,-2127.23589411673,-9950.385962306242,-3393.9350107175296,-9151.07967969384,-22443.876409627286,-7761.799986555346,-1441.56602060828,-7175.3541285932415,-5138.941428113181
2025-07-31,-284.4752476334106,3303.7560202142568,-40957.46718719957,-3137.145917954737,-1012.8220161465191,-27504.272332993572,-4195.892947783167,-4765.378222370023,-51.12020199972742,-598.5778115426333,-28098.964924908156,-3713.3088033333415,-94.29372970324363,-4302.851666197071,-170.0980380029521
2025-08-31,5021.788133497692,19411.269679879246,-50886.13082791683,-4921.323433434327,2894.4152174462256,-27536.266023695665,-5142.921465148427,2057.329595718305,902.4153275895192,1710.5993935107151,-28923.525557026907,826.9511636670783,269.47005674424196,-1533.7488121434787,1221.0229431731057
2025-09-30,-8457.189216604385,18769.07118987009,-55041.35776336085,-4720.442903771288,-8107.0795002811665,-30750.326899005642,-5332.075726097567,1095.6347874687538,-1519.7569022238254,-4791.283984666129,-31953.95169935677,-566.3774746956256,-754.7691014761793,-3285.3499925575957,-2440.6795344742836
2025-10-31,-14783.512711605443,13299.846088283903,-43809.50236647918,-3408.3395055457695,-12967.974439373476,-25185.9301426466,-4124.462937076305,34.14753593412073,-2656.597234275504,-7664.072893669776,-25967.721088053055,-1417.7638190091182,-1207.3184203056765,-3635.4364006036526,-4123.307693387037
2025-11-30,-20372.29758643626,18600.856049848895,-29290.977454958276,-1747.737327203504,-17137.559516929097,-12630.604474318436,-2086.2425014511095,5164.095517295603,-3660.901876282592,-10128.297674505091,-13037.668859825815,1886.3724724663027,-1595.5067910261098,-1114.5661722315485,-5594.95417974665
2025-12-31,-38093.486127049044,148.11359492871756,-10560.208908669962,46.12282813359828,-31221.387752776427,-7396.580350573797,-655.9783898851796,-1539.9453009744952,-6845.399457030737,-18451.84016189088,-7159.454721901101,-3202.763595330956,-2906.7111997834877,-4397.682262364776,-10363.897656201812
2026-01-31,-22692.477376369447,13582.635021042883,21945.12312656365,850.883639847744,-18394.117616383133,21392.301770539176,2423.0009686935973,10568.781600049464,-4077.838184533594,-10870.923511282486,21148.414715986906,5900.689989874325,-1712.4923500852753,3782.063507067229,-6149.495948499186
2026-02-28,-11204.656101912875,18630.949716557283,29764.286433408044,2842.1799583958377,-8480.415818296888,29104.985067330366,4191.261477709476,14560.229091635707,-2013.476701513734,-5011.925748613638,29525.1489311677,9389.686678056707,-789.5267126834468,6892.954013807898,-2964.816751656404
2026-03-31,-22197.827849102418,3111.7501493888503,48315.49244130039,4796.9797196591335,-17007.949593143738,35483.83909953878,5812.964118785971,9382.13882502877,-3988.9496644836768,-10051.698209547998,36587.05819336757,5688.63055480654,-1583.4401071216766,4812.281775325398,-5898.307595603565
2026-04-30,-27708.79606110139,-2762.348604790411,44238.8591387555,6588.497319842627,-21081.200306516308,30057.27586135409,6263.906591535401,5790.851747273364,-4979.270652179917,-12458.989381150985,32117.98374471921,3155.3879506899666,-1962.6597485366485,2646.4425064368797,-7344.912009168002
2026-05-31,-17972.496309708764,3195.7565239121063,24226.374363980347,5293.146226487054,-13420.302887048198,18501.293941267922,4514.054131154867,5762.716390903742,-3229.6575868546447,-7931.39900624547,20323.118504364644,3420.124332843232,-1249.4301987841811,2348.758030306131,-4733.932290416696
2026-06-30,-41506.59592204543,-19747.56778658255,-6699.8887545060525,2047.387948675904,-33522.482091239064,-13294.042040542065,-140.0024977430876,-11271.048513927708,-7458.73528719156,-19811.78691592218,-11994.56925837324,-9569.49558357816,-3120.9430826943544,-8563.283044281045,-11233.4761992124
2026-07-31,-6318.312838071688,7968.188532603388,-27087.93858331927,-2726.2301381557972,-5857.852885266539,-15683.418880231513,-2889.092474132889,-155.61705258796187,-1135.4008170014924,-3461.9910551924763,-16439.848652107543,-889.944396142194,-545.3661036183296,-2099.632062554079,-1799.7676819385529
2026-08-31,3025.2657074639005,27928.09892331332,-55924.94811039712,-5542.992004664621,1102.981840390505,-27404.14495673921,-5459.087914028349,5719.311328211638,543.6402476312786,651.8622676707727,-29071.226496091596,3025.883677048117,102.68760934036366,-429.5391004332341,659.3997694457468
2026-09-30,-11814.650842437695,25052.98544511121,-72793.64129960089,-5823.694658528924,-11134.020348359221,-40568.2383877124,-6819.926201269868,1598.9479845098629,-2123.092756386092,-6580.206025880335,-41975.81214774947,-648.8209453431231,-1036.5772944322457,-4325.514599878116,-3386.8442508003036
2026-10-31,-11325.806629632832,29442.98956853028,-68688.47274514775,-3406.116549877107,-10132.44881828053,-35764.87001648909,-5093.075346376281,4703.443141776376,-2035.2474513449934,-5988.277251603826,-36233.064701360716,1656.9879119725858,-943.3309849819085,-2699.3590658863736,-3182.398112965502
2026-11-30,-25265.352178902172,21316.79549091746,-47763.84202058537,2330.777204340674,-20135.864116203444,-24504.32354223067,-1011.9704589269119,4036.7457129029,-4540.183786548752,-11900.295692676164,-22742.72382335702,1100.8673153867992,-1874.648949218533,-2909.2429542414616,-6805.850828805961
2026-12-31,-9759.467810747306,26559.023605598137,13665.761967711804,6024.99129067841,-6504.577322298195,21168.197563215068,5153.164248965076,16476.345975536853,-1753.7763655912365,-3844.205197478179,23242.90225423174,10890.941964587104,-605.5761487059528,7027.543882918032,-2477.538738066284
2027-01-31,-11390.034394699147,34912.90418989634,35303.7602110342,6051.89487296013,-7834.7933242832105,40076.8505554159,6908.913238761226,24192.097393213593,-2046.78918072742,-4630.362854651437,41611.59986338734,16018.445826037272,-729.4192584907719,11324.368923746706,-2920.4219731701874
2027-02-28,-16571.831850775547,39219.733867038834,17755.149895831128,3608.09047215827,-12690.634452119553,29545.768032766216,4643.052921060555,23595.027391736417,-2977.9581835843824,-7500.164961202737,30298.675140624513,14996.13457542355,-1181.4980674923474,9649.191911326061,-4402.598403345959
2027-03-31,-48419.586163308806,14855.918225446174,-1083.7357728002826,5131.794988108692,-38423.967640751995,5674.381227247456,3250.775813792886,7997.4426774977965,-8700.999633546575,-22708.56487568434,7801.769259915843,2993.3673016004227,-3577.2713873540006,-604.1370286615954,-13023.371096402625
2027-04-30,-51575.501193448465,212.20913876263012,17477.35430592305,6490.101786313263,-40673.96313460928,12439.743478788296,4591.4306750604055,3240.2234438403198,-9268.117564462598,-24038.312212554138,14972.764306337614,-47.92388664718407,-3786.7459678321134,-1863.579391206713,-13841.96405409348
2027-05-31,-13303.507248346325,14727.784980093875,52762.72830661815,5889.81608263434,-9443.926296384518,43661.362337496386,7148.242839119048,16247.578502476163,-2390.6402525278118,-5581.360441163148,45015.159218598856,10814.246298958178,-879.2295381934013,8727.075501874473,-3445.86797002135
2027-06-30,-78499.72424239639,-44170.27585750854,27770.709729322203,1663.7960282260165,-63948.4705933269,472.1918395362717,917.5101411106841,-18847.62431528792,-14106.400446358619,-37793.5461206561,1193.023463045216,-16381.943511239051,-5953.602612238711,-13025.297042147664,-21310.66246727323
2027-07-31,19780.484406857213,23537.555313290297,-14503.888598779717,-3948.545641188784,15236.805573346825,-43.46706672670423,-2095.9693808931224,9878.43459826564,3554.5530479122617,9004.952093847958,-1800.4957420542462,7125.907340101787,1418.5465988785934,4984.7856905976305,5265.615379327301
2027-08-31,-26885.574399618847,4962.295872477453,-70835.97157522313,-7955.271947895022,-24020.36752929963,-47894.45865717603,-8630.395019430176,-8810.673649868515,-4831.337719611513,-14196.037209815968,-50042.756378152306,-8487.673293499329,-2236.2962169777734,-9936.835824559961,-7550.632561380199
2027-09-30,-1701.288160431676,29495.5757571862,-100183.44318461046,-10255.235461389746,-3943.312174893252,-57993.270519187034,-10775.706772680573,-573.91947190676,-305.72148242958065,-2330.49749536186,-60868.169424279906,-2099.344362219359,-367.12236348256414,-5959.7313516006225,-765.9293820716324
2027-10-31,-8173.745215679087,28214.28566803978,-91203.25065170365,-6375.897827272223,-8286.064312412587,-52204.20374833343,-8183.05777313659,397.3482484852701,-1468.8220152575652,-4897.064008635904,-53517.09568708231,-1415.7978412778155,-771.4325874856218,-5528.912582876692,-2412.467398971581
2027-11-30,-33482.6968312528,13153.390592864169,-29419.499403759142,244.660753980149,-27391.66493458022,-15082.881506749474,-1254.877172031632,2416.967809049337,-6016.84062057615,-16188.473976336889,-14529.770601222359,-470.14436962508546,-2550.164005409412,-3341.024944014735,-9103.432991735468
2027-12-31,-24440.488190765245,20629.24842320052,24375.959650096298,2010.392833110139,-19539.173648580287,26164.39468425033,3479.389872691338,14726.682614843166,-4391.955727880506,-11547.651626311017,26299.69739890623,8649.696335618206,-1819.097066682816,5553.387741364748,-6590.871127597708
2028-01-31,-19830.392488036985,25954.12152613315,47673.5444659263,4198.893874154721,-15215.513673214115,44932.47084675573,6369.5732000467,21253.03018311491,-3563.5215301002436,-8992.368580869515,45496.29572913087,13547.286427697418,-1416.564322976229,9998.875518031055,-5271.798446543514
2028-02-29,-37874.003133819075,6476.298755484564,43134.763492679944,6687.2340984264,-29391.117495959195,33282.185918081275,6615.049236793385,10485.837064322182,-6805.958363147315,-17370.15044011199,35294.253782738306,5668.903039847078,-2736.313038873804,3732.329516126103,-10107.953611739802
2028-03-31,-14767.06519308793,17505.57602856419,53145.46050947143,8782.658310579383,-9925.026161633661,45135.93505832431,8820.89836060984,17965.62868995972,-2653.6416151978647,-5865.690461525453,47738.40945319966,12117.221297823884,-924.0199356480798,9412.231520240779,-3758.6291681060898
2028-04-30,-21536.223244445173,12561.580116515555,68410.65802862338,11272.245344188468,-14856.396470089672,53777.574877732106,10937.101636831318,17880.31808780333,-3870.0593170267457,-8780.130313822898,57237.51932152254,12014.27895550356,-1383.1305113653525,9679.017452602922,-5526.962178648584
2028-05-31,-28436.783481400736,-4662.359031047303,75683.18814276751,10194.748067035047,-20781.923881742554,51449.039782906555,10146.877330537183,9866.280193595534,-5110.089991607688,-12282.11701410977,54493.022538365,6332.52117139698,-1934.7971133901956,6071.756932150257,-7436.445194384347
2028-06-30,-23346.519079690566,-8012.811800543335,70817.48114685062,5289.134283869411,-17827.461123896763,46558.996514714556,7090.881739506614,7020.710436617723,-4195.369478620385,-10536.02952422318,47555.69358830131,4282.205469357548,-1659.7366306348122,4930.422967489983,-6196.325650006882
2028-07-31,-31940.79241868122,10834.986287999613,10947.28213630455,-3634.3865121363365,-27091.400752342495,12431.221385147082,-784.1663875870083,7127.761244769218,-5739.760397636969,-16011.017844634373,10446.961336723665,2654.4180341332794,-2522.2094100430727,871.2011725788639,-8798.492727837373
2028-08-31,-20740.035864939866,22063.38201081162,-69238.21784959054,-8779.440035400174,-19186.446254461025,-39352.324809048674,-8278.50314439089,369.7122909407598,-3726.984444929675,-11339.189736386654,-42115.4488772645,-2186.712414484218,-1786.2581462903086,-5460.675163812758,-5902.779244793632
2028-09-30,-15095.012703923137,28348.67232604317,-127675.98573290184,-10715.954450800886,-15039.315596970451,-77913.93446695535,-12853.400721184622,-5428.7179717369945,-2712.5737828949955,-8888.2355178094,-80411.59235893343,-6267.785245785921,-1400.1602820779358,-10619.443726682814,-4423.9825693188395
2028-10-31,-32992.00245051304,3437.1290973253394,-130827.90731365142,-7882.096083310431,-29008.843685878033,-90939.9210534043,-12552.166328430707,-18816.341294195332,-5928.662840357176,-17144.226618353954,-91795.82126815742,-15815.840911679938,-2700.723347155237,-17904.03576293681,-9210.033196226057
2028-11-30,1345.1806945378194,24674.359850525423,-67795.40329009727,-4525.28138317206,-21.618772266859498,-37201.11742925103,-5820.636326452973,2256.297173352511,241.72897080846047,-12.776694409820873,-38127.72314367616,665.4679951779544,-2.0127076980497804,-2654.3926251528483,232.31756891203503
2028-12-31,-15402.940518642714,31222.88202794964,-106.70746408527096,-2479.0625743817536,-13244.9179809692,13459.73053573991,-71.52854909884432,16230.300175698847,-2767.9084112001274,-7827.746526752909,11964.803515112151,9566.006531230421,-1233.1018640282252,5543.490912182878,-4264.39735110042
2029-01-31,-35399.07365918597,32094.15166737602,36087.03475941822,840.7978001221613,-28814.762239835698,39408.30480533652,4079.1804528689036,22472.22759114534,-6361.213536555725,-17029.52448374317,38635.93068372407,13100.190200649411,-2682.6543645287265,8528.319769716281,-9607.266423787705
2029-02-28,-9072.499924794316,45060.16254417474,57297.46206941332,4569.496758021811,-6303.022743970767,60014.23741494035,7958.10728071872,32801.71832065833,-1630.3282364855452,-3725.086441686535,60305.50887595181,21821.373107102758,-586.8114174636227,16318.665797393409,-2333.6193516510607
