,FONAG_PROM,FONAG_PROM_DIS_0.0346,FONAG_PROM_INF_0.01,FONAG_PROM_INF_0.01_DIS_0.0346,Incomes_linear,Incomes_linear_DIS_0.0346,Incomes_linear_GRW_stepexp,Incomes_linear_GRW_stepexp_DIS_0.0346,Costs_linear,Costs_linear_DIS_0.0346,Costs_linear_INF_0.01,Costs_linear_INF_0.01_DIS_0.0346,Utility_I_linear_C_linear,Utility_I_linear_C_linear_INF_0.01,Utility_I_linear_GRW_stepexp_C_linear,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01,Utility_I_linear_C_linear_DIS_0.0346,Utility_I_linear_C_linear_INF_0.01_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01_DIS_0.0346
2052,928263.76,312573.5500823891,1276307.6040302278,429770.08904115396,-454311.8581972441,-152980.0865663866,-608821.3406543703,-205007.9471100499,-117851.60959464879,-39684.082888168676,-162038.9720620484,-54563.259853142954,-336460.2486025953,-292272.88613519573,-490969.73105972144,-446782.3685923219,-113296.00367821792,-98416.82671324364,-165323.8642218812,-150444.68725690694
2053,928263.76,302120.1914579442,1289070.68007053,419551.3144515421,-559907.886881763,-182232.12547210848,-750330.1183618065,-244208.4769270007,-194327.8139965515,-63247.49376216293,-269861.10859822226,-87831.16750862706,-365580.0728852115,-290046.77828354074,-556002.3043652549,-480469.00976358424,-118984.63170994556,-94400.95796348143,-180960.9831648378,-156377.30941837365
2054,928263.76,292016.42321471503,1301961.3868712354,409575.51478451345,-632800.9055047552,-199068.69684596057,-848013.7348504753,-266771.09282817156,-224892.50646940584,-70747.4622805355,-315429.0539359803,-99228.76242457899,-407908.3990353494,-317371.8515687749,-623121.2283810695,-532584.680914495,-128321.23456542507,-99839.93442138158,-196023.63054763607,-167542.33040359255
2055,928263.76,282250.5540447662,1314981.0007399477,399836.9127511682,-644476.6426100385,-195961.42528023946,-863660.3392463491,-262607.0517487107,-214778.2153096903,-65306.08312006726,-304255.4117431844,-92512.77733349436,-429698.4273003482,-340221.23086685414,-648882.1239366587,-559404.9275031646,-130655.34216017221,-103448.6479467451,-197300.96862864343,-170094.27441521632
2056,928263.76,272811.28363112913,1328130.8107473473,390329.86843096843,-501607.54698428675,-147419.52090410722,-705812.1913691548,-207434.07017195123,-165453.56158895497,-48625.83294044021,-236725.79105552382,-69572.32384732107,-336153.98539533175,-264881.75592876296,-540358.6297801998,-469086.40031363105,-98793.687963667,-77847.19705678616,-158808.237231511,-137861.74632463016
2057,928263.76,263687.68957194,1341412.1188548207,381048.87600548816,-635781.7069983087,-180603.6351031178,-894608.7086344325,-254127.4512868523,-226765.82636502388,-64416.34307480113,-327693.96020390914,-93086.5417527967,-409015.8806332848,-308087.7467943995,-667842.8822694087,-566914.7484305233,-116187.29202831666,-87517.0933503211,-189711.10821205116,-161040.90953405562
2058,928263.76,254869.21474187126,1354826.240043369,371988.56056982704,-847402.0944568879,-232667.39012287202,-1192379.8452700789,-327386.3829802199,-286796.8770088133,-78744.5314397034,-418587.85323476495,-114929.78833346914,-560605.2174480746,-428814.241222123,-905582.9682612655,-773791.992035314,-153922.85868316863,-117737.60178940288,-248641.8515405165,-212456.59464675077
2059,928263.76,246345.65507623358,1368374.5024438028,363143.67501983896,-697025.7409443595,-184978.95765955068,-980785.2146850943,-260283.96950526643,-251263.45792235446,-66681.11350011344,-370393.11888768675,-98296.13030257312,-445762.283022005,-326632.6220566727,-729521.7567627399,-610392.0957974076,-118297.84415943724,-86682.82735697756,-193602.85600515298,-161987.8392026933
2060,928263.76,238107.1477636126,1382058.2474682406,354509.0970133745,-957851.2401673546,-245696.57526874458,-1347792.8848812983,-345719.75490584376,-311217.53473661264,-79829.80993479467,-463360.500726075,-118855.70887115647,-646633.7054307419,-494490.73944127955,-1036575.3501446857,-884432.3841552233,-165866.7653339499,-126840.8663975881,-265889.9449710491,-226864.0460346873
2061,928263.76,230144.15983337775,1395878.829942923,346079.8260037777,-979714.7126685058,-242900.37933129305,-1447484.8355923216,-358874.4877414473,-313457.2492999989,-77715.36323235315,-471362.0818182212,-116864.66171787896,-666257.4633685069,-508352.63085028465,-1134027.5862923227,-976122.7537741004,-165185.0160989399,-126035.71761341409,-281159.12450909417,-242009.82602356834
2062,928263.76,222447.47712485766,1409837.6182423523,337850.9803439159,-622993.8020541151,-149293.12712947113,-920445.5842916983,-220573.94339772974,-229870.2051373951,-55085.68728244549,-349124.54463996965,-83663.58518351078,-393123.59691672004,-273869.25741414545,-690575.3791543032,-571321.0396517287,-94207.43984702564,-65629.54194596036,-165488.25611528425,-136910.35821421898
2063,928263.76,215008.1936254182,1423935.994424776,329817.79445907124,-509495.59512149094,-118011.42335577036,-752757.0405987952,-174356.6198662787,-164597.25706553325,-38124.68012039909,-252488.53722265377,-58482.41269202081,-344898.3380559577,-257007.05789883717,-588159.7835332619,-500268.5033761414,-79886.74323537126,-59529.01066374955,-136231.93974587962,-115874.20717425788
2064,928263.76,207817.70116510557,1438175.3543690238,321975.61608705006,-590043.746994369,-132097.72951517027,-871763.346070527,-195168.5095843635,-188871.16260796454,-42284.07110234276,-292621.410981076,-65511.454354069356,-401172.5843864044,-297422.33601329295,-682892.1834625625,-579141.935089451,-89813.65841282751,-66586.27516110092,-152884.43848202075,-129657.05523029414
2065,928263.76,200867.6794559304,1452557.107912714,314319.90358391707,-1084363.8687610158,-234646.29708681107,-1602099.3009491318,-346679.44899585476,-360739.64338336024,-78060.71741309328,-564489.2709184268,-122150.24954454153,-723624.2253776556,-519874.597842589,-1241359.6575657716,-1037610.030030705,-156585.5796737178,-112496.04754226955,-268618.7315827615,-224529.19945131324
2066,928263.76,194150.08646426676,1467082.678991841,306846.223293791,-415089.0246301207,-86817.5334371624,-643939.3160517076,-134682.48926272834,-145617.8117623925,-30456.54905714064,-230142.96000233854,-48135.32264105228,-269471.2128677282,-184946.06462778218,-498321.5042893151,-413796.3560493691,-56360.984380021764,-38682.21079611013,-104225.9402055877,-86547.16662167606
2067,928263.76,187657.14910522595,1481753.5057817595,299550.24698118016,-689906.123928228,-139470.9369744306,-1070270.836426231,-216365.1998373955,-251532.23105995226,-50849.57899119923,-401511.7052401053,-81169.32404830279,-438373.89286827575,-288394.41868812277,-818738.6053662788,-668759.1311861258,-88621.35798323137,-58301.61292612781,-165515.62084619628,-135195.87578909274
2068,928263.76,181381.35424823695,1496571.040839577,292427.7493243688,-262187.47314397595,-51231.041213736076,-406738.82496435934,-79476.15976882703,-93131.59337905202,-18197.774445475057,-150149.18350182727,-29338.926516778447,-169055.87976492394,-112038.28964214868,-313607.23158530734,-256589.64146253208,-33033.26676826102,-21892.11469695763,-61278.38532335197,-50137.23325204858
2069,928263.76,175315.4400234264,1511536.7512479727,285474.6054684056,-1179821.048708341,-222825.51061047908,-1830289.6826666128,-345675.50184985646,-281045.41632987,-53079.311025174815,-457639.8367123431,-86431.60791440726,-898775.6323784711,-722181.2119959979,-1549244.2663367428,-1372649.8459542696,-169746.19958530425,-136393.90269607183,-292596.19082468166,-259243.8939354492
2070,928263.76,169452.3874187381,1526652.1187604526,278686.78863627464,-833083.2450434639,-152077.4060932472,-1292385.54429487,-235921.97108527753,-349981.76872059033,-63888.35675620544,-575591.1539030889,-105072.82456657008,-483101.47632287355,-257492.091140375,-942403.7755742797,-716794.3903917811,-88189.04933704177,-47004.581526677124,-172033.6143290721,-130849.14651870745
2071,928263.76,163785.41215806888,1541918.6399480572,272060.3677968658,-1184095.3239713917,-208925.0372879972,-1928766.5108092942,-340316.87063769536,-353202.75528776523,-62320.066066321684,-586697.3758182884,-103518.49943000663,-830892.5686836264,-597397.9481531032,-1575563.755521529,-1342069.1349910058,-146604.9712216755,-105406.53785799057,-277996.8045713737,-236798.37120768873
2072,928263.76,158307.95685102348,1557337.8263475378,265591.505388396,-738331.7483416211,-125916.57198618428,-1202664.6176528612,-205104.82753053054,-191587.36755333748,-32673.69256754667,-321424.00403648353,-54816.292043859205,-546744.3807882837,-416907.7443051376,-1011077.2500995237,-881240.6136163776,-93242.8794186376,-71100.27994232508,-172431.13496298387,-150288.53548667135
2073,928263.76,153013.68340520345,1572911.2046110132,259276.45509595977,-903088.6566730483,-148863.85503081614,-1471036.2603583864,-242483.53358107246,-313673.0153119308,-51705.4155574223,-531508.2001782099,-87613.05888892843,-589415.6413611175,-371580.45649483835,-1157363.2450464556,-939528.0601801765,-97158.43947339384,-61250.79614188771,-190778.11802365017,-154870.47469214402
2074,928263.76,147896.46569225154,1588640.3166571232,253111.55968192473,-1009457.0154204427,-160832.65477145434,-1644299.1083811526,-261979.44716757332,-359096.5183473098,-57213.37856167075,-614561.5408035973,-97915.57502496541,-650360.4970731329,-394895.4746168454,-1285202.5900338427,-1029737.5675775553,-103619.2762097836,-62917.07974648893,-204766.06860590258,-164063.87214260793
2075,928263.76,142950.38245916448,1604526.7198236946,247093.2488679142,-1017390.9106601586,-156675.74891574707,-1657222.587706541,-255208.28555519207,-339284.3415690199,-52248.971121847084,-586461.321796384,-90313.63052275167,-678106.5690911387,-430929.58886377455,-1317938.246137521,-1070761.265910157,-104426.7777939,-66362.1183929954,-202959.314433345,-164894.65503244038
2076,928263.76,138169.71047667164,1620571.9870219314,241218.03726714995,-783205.3103097469,-116578.12750256404,-1339546.8677084611,-199388.1597631372,-258590.5018238673,-38490.541491160846,-451449.8372377513,-67197.1652818598,-524614.8084858796,-331755.4730719956,-1080956.365884594,-888097.0304707098,-78087.58601140318,-49380.96222070424,-160897.61827197636,-132190.99448127742
2077,928263.76,133548.91791675202,1636777.7068921507,235482.52236595927,-982973.3386578745,-141419.96205774118,-1681217.9890855595,-241876.1271306706,-350875.19689005276,-50480.26744951657,-618686.9776872819,-89010.23605545283,-632098.1417678217,-364286.3609705926,-1330342.7921955069,-1062531.0113982777,-90939.69460822461,-52409.72600228836,-191395.85968115402,-152865.89107521775
2078,928263.76,129082.65795162578,1653145.4839610725,229883.38255327556,-1298144.9800430671,-180517.6628144131,-2220268.451908775,-308746.4635466606,-439381.4954035522,-61099.5858347961,-782494.7672873117,-108812.28886355003,-858763.4846395149,-515650.2127557554,-1780886.956505223,-1437773.6846214635,-119418.076979617,-71705.37395086308,-247646.8777118645,-199934.17468311058
2079,928263.76,124765.76256681402,1669676.938800683,224417.37519699236,-1058755.0336597934,-142304.78969255136,-1810830.4046721077,-243389.48265963537,-381829.71706595516,-51320.839909127484,-686800.7786211701,-92311.28755489917,-676925.3165938383,-371954.25503862335,-1429000.6876061526,-1124029.6260509375,-90983.94978342389,-49993.50213765219,-192068.6427505079,-151078.1951047362
2080,928263.76,120593.23658110769,1686373.70818869,219081.33476605674,-1440842.7241588882,-187183.7456098259,-2464330.0199844744,-320147.7273161171,-468194.44224464265,-60824.396655933175,-850567.2975118984,-110499.48059698656,-972648.2819142456,-590275.4266469898,-1996135.5777398318,-1613762.722472576,-126359.34895389274,-76684.26501283936,-259323.3306601839,-209648.24671913055
