,FONAG_PROM,FONAG_PROM_DIS_0.0346,FONAG_PROM_INF_0.01,FONAG_PROM_INF_0.01_DIS_0.0346,Incomes_linear,Incomes_linear_DIS_0.0346,Incomes_linear_GRW_stepexp,Incomes_linear_GRW_stepexp_DIS_0.0346,Costs_linear,Costs_linear_DIS_0.0346,Costs_linear_INF_0.01,Costs_linear_INF_0.01_DIS_0.0346,Utility_I_linear_C_linear,Utility_I_linear_C_linear_INF_0.01,Utility_I_linear_GRW_stepexp_C_linear,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01,Utility_I_linear_C_linear_DIS_0.0346,Utility_I_linear_C_linear_INF_0.01_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_DIS_0.0346,Utility_I_linear_GRW_stepexp_C_linear_INF_0.01_DIS_0.0346
2052,928263.76,312573.5500823891,1276307.6040302278,429770.08904115396,-7829098.681746614,-2636286.4461054597,-10491741.013431575,-3532875.973864702,-2879098.5766241825,-969476.6745311419,-3958589.7505015703,-1332972.91669992,-4950000.105122432,-3870508.931245044,-7612642.436807392,-6533151.262930005,-1666809.771574318,-1303313.5294055396,-2563399.2993335603,-2199903.0571647817
2053,928263.76,302120.1914579442,1289070.68007053,419551.3144515421,-6011465.863833519,-1956540.0438817935,-8055939.197889301,-2621950.7835142384,-2268855.1025891886,-738439.8352302144,-3150736.585985149,-1025464.077786881,-3742610.76124433,-2860729.27784837,-5787084.095300112,-4905202.611904152,-1218100.208651579,-931075.9660949125,-1883510.948284024,-1596486.7057273574
2054,928263.76,292016.42321471503,1301961.3868712354,409575.51478451345,-5114914.940900421,-1609067.6275989127,-6854475.214468336,-2156304.5132161146,-1938818.4015129788,-609920.196467318,-2719342.070324182,-855460.0309650844,-3176096.539387442,-2395572.8705762387,-4915656.812955357,-4135133.1441441537,-999147.4311315947,-753607.5966338282,-1546384.3167487965,-1300844.4822510302
2055,928263.76,282250.5540447662,1314981.0007399477,399836.9127511682,-6914805.861336478,-2102535.7980949483,-9266501.190545216,-2817599.0572850467,-2578717.343446666,-784092.2270978984,-3653018.0957521773,-1110747.209889578,-4336088.517889813,-3261787.7655843007,-6687783.84709855,-5613483.094793038,-1318443.57099705,-991788.5882053704,-2033506.8301871484,-1706851.8473954687
2056,928263.76,272811.28363112913,1328130.8107473473,390329.86843096843,-6437982.23196116,-1892085.2804764519,-9058887.51964598,-2662353.9978600857,-2417959.0248196456,-710623.9990759961,-3459540.29271549,-1016738.6347489478,-4020023.2071415144,-2978441.93924567,-6640928.494826334,-5599347.22693049,-1181461.2814004556,-875346.645727504,-1951729.9987840895,-1645615.3631111379
2057,928263.76,263687.68957194,1341412.1188548207,381048.87600548816,-5502190.363675965,-1562982.3409056792,-7742134.386263599,-2199273.112492637,-2105320.853079475,-598048.9764634919,-3042349.6295908154,-864226.5046486891,-3396869.51059649,-2459840.7340851496,-5636813.533184124,-4699784.756672783,-964933.3644421872,-698755.8362569901,-1601224.1360291447,-1335046.6078439476
2058,928263.76,254869.21474187126,1354826.240043369,371988.56056982704,-8397830.722328044,-2305754.6938328287,-11816591.158783436,-3244428.4042338063,-3093485.75768624,-849364.5016117559,-4515026.717959733,-1239670.6235143396,-5304344.964641804,-3882804.0043683117,-8723105.401097195,-7301564.440823703,-1456390.1922210727,-1066084.070318489,-2395063.9026220506,-2004757.7807194667
2059,928263.76,246345.65507623358,1368374.5024438028,363143.67501983896,-5016950.439196861,-1331414.621237555,-7059353.083439365,-1873434.0762740753,-1902215.7310683406,-504816.1961707381,-2804099.0251966906,-744160.9174322466,-3114734.7081285208,-2212851.414000171,-5157137.352371024,-4255254.058242675,-826598.425066817,-587253.7038053084,-1368617.880103337,-1129273.1588418288
2060,928263.76,238107.1477636126,1382058.2474682406,354509.0970133745,-7288381.112848787,-1869528.5902302263,-10255484.14436936,-2630614.4694808954,-2737796.1751168207,-702266.8195246513,-4076205.4350879816,-1045579.598892598,-4550584.937731966,-3212175.677760805,-7517687.96925254,-6179278.709281378,-1167261.7707055751,-823948.9913376283,-1928347.649956244,-1585034.8705882975
2061,928263.76,230144.15983337775,1395878.829942923,346079.8260037777,-7179371.704620425,-1779979.506138851,-10607201.807976611,-2629840.411177813,-2670370.1542698974,-662064.0835947025,-4015575.4507283224,-995580.4354092279,-4509001.550350527,-3163796.2538921023,-7936831.653706714,-6591626.357248289,-1117915.4225441483,-784399.0707296231,-1967776.3275831104,-1634259.9757685852
2062,928263.76,222447.47712485766,1409837.6182423523,337850.9803439159,-3154949.46920075,-756046.481745787,-4661297.268150062,-1117024.9902128815,-1149309.73154116,-275418.5407565394,-1745560.006068476,-418302.89649569395,-2005639.7376595899,-1409389.4631322739,-3511987.5366089023,-2915737.2620815863,-480627.9409892476,-337743.585250093,-841606.449456342,-698722.0937171875
2063,928263.76,215008.1936254182,1423935.994424776,329817.79445907124,-6113602.857071297,-1416057.335731921,-9032575.822344357,-2092161.6193945638,-2165319.164809488,-501539.95266193233,-3321551.5148302503,-769351.1499764072,-3948283.692261809,-2792051.342241047,-6867256.657534869,-5711024.307514107,-914517.3830699887,-646706.1857555138,-1590621.6667326316,-1322810.4694181567
