,Papallacta_tri,Mica_tri,Orientales_tri,Occidentales_tri,Bellavista_tri,Puengasi_tri,El Placer_tri,El Troje_tri,Paluguillo_tri,Norte_tri,Centro_tri,Sur_tri,Parroquias Norte_tri,Parroquias Sur_tri,Parroquiales Orientales_tri
2035-02-28,3011.107488276127,172992.56724693513,101945.50007638412,853039.1591757025,214449.0380847999,147016.7737055114,466612.5568897827,165211.91635553425,541.0960156436906,126739.38150811657,523532.63969436596,184461.52321607363,19965.205445694835,92909.00885914738,26023.77362668346
2035-03-31,2774.410039525014,115304.54544884701,77812.76726446615,924337.1172220247,231972.5124210795,104959.24052442182,500596.98510130617,136073.34972525283,498.5614841024916,137095.7548408582,514522.3514621651,171453.6246858066,21596.64090640252,80666.56129331014,28065.983920968432
2035-04-30,2695.5052169656797,93980.9432243319,76623.87007182723,888045.5200857562,222889.35646870144,94875.50309349419,480390.1630955097,122185.67123327048,484.3822874888571,131727.60967300343,488529.70654550294,159133.72563392826,20750.999087236003,73977.24656353092,26972.2187528808
2035-05-31,2642.7059974055687,82030.93765129443,69451.01174667178,790523.6026006921,198611.8698935438,84627.55127085983,427650.84170457826,108101.56881883212,474.89426773385173,117379.61510708455,435046.786758085,141243.95261658702,18490.765087089043,65657.62004154429,24076.40609029864
2035-06-30,1738.397552800101,-87892.8814593854,-12026.410955717642,748962.0396675323,187542.37901092347,-46598.223452858016,393467.51800878346,3393.560972111956,312.3900402385199,110837.54599545535,289078.596053599,68278.52722823416,17460.195485916895,15967.097554563803,22602.338266498497
2035-07-31,1340.8329557335753,-102691.7518988921,-22618.794659360872,774386.2183089459,193534.32419017865,-60497.05287500864,405688.3596398771,-4266.974930825071,240.9476821456499,114378.78559639717,286932.9992387822,65398.416559325466,18018.04558210576,12626.959240982464,23245.360008953172
2035-08-31,1499.6127228369314,-2008.4159877446375,15594.411728491179,743559.9935842989,186004.19087715264,10146.803555492685,395837.8118738649,52420.28863320917,269.48040629387316,109928.47680839652,341766.83517645876,100137.34613452753,17316.99017066315,38115.051724178986,22377.752406089257
2035-09-30,1861.2350197192047,88165.93089668875,62256.27338178089,682921.7885334545,171232.0910432298,82203.98818794335,370281.8734888904,102830.71130183045,334.4639330435932,101198.16580654959,384662.95771452197,128203.82210113047,15941.707676124643,60812.16290980435,20684.494228778356
2035-10-31,1775.1517467337765,112647.77010087293,61827.210116498936,688226.8179044949,172479.8111664151,92513.73228603507,374053.20722769486,116001.85666196067,318.9947688885874,101935.56839935051,397043.48909922095,137300.59236790412,16057.870419593075,66475.35975833253,20817.816764615553
2035-11-30,2056.111318658895,125732.50390404815,63014.35938022707,701805.1734276891,176084.3912669479,99024.6853445348,381866.53437371313,123996.8701320957,369.48320396316507,104065.87523876525,409427.4760279143,143764.81221135563,16393.456826952824,70226.18276277969,21295.460950930443
2035-12-31,2504.8517158948816,176877.13245321228,103608.86987720523,671843.1719330427,169006.7561472219,149875.90348671307,370643.25816703134,155061.58368185023,450.1218533459469,99882.99288300751,445424.7906644193,161811.53065811237,15734.528997306421,85014.85237924353,20532.286710801185
2036-01-31,2867.6565606258087,184398.4544228382,85344.35189131905,769078.7413995146,193467.25885183737,140232.51460351737,421399.4804525734,162892.774884993,515.3178839443649,114339.14998143377,479469.9918671698,175409.19333618286,18011.801799105986,89339.13696045945,23503.991465312367
2036-02-29,3087.897278648527,156176.5534065449,73330.59430382344,715485.5913376072,180329.9364261579,119510.60077738907,391023.56598075427,142527.73813169147,554.8951409733072,106574.99242785924,435426.07794134144,157254.60042052006,16788.717081275507,79000.01990984255,21980.421049553464
2036-03-31,2650.1011045293963,95184.69090343674,49906.12487282216,633929.6075587547,159704.32537395437,76521.24072929005,343740.81879641593,101259.66468429135,476.22316848407405,94385.25629600878,357278.23466593464,122808.16630892697,14868.472692315128,58566.82627658772,19451.590339779013
2036-04-30,2191.0830907700583,26480.69943218113,10528.480034312472,755856.3209059684,189626.76477125607,18917.75434809057,403181.51928262034,67467.00269294709,393.7376314115452,112069.41797981103,355775.1886916273,111090.27488071998,17654.251800203798,44530.52209262378,22929.21718774465
2036-05-31,2267.5858540337586,59599.673594654894,35036.7035041863,769261.7801942389,193020.74601999027,50589.8895289907,413222.2641000776,89563.92666330638,407.48517796923664,114075.26089781272,392510.3202813149,126943.60593522525,17970.231454460834,55492.264216144096,23346.120049210043
2036-06-30,1348.1289371604255,-59206.14720955294,-45801.16182960811,783291.276038733,195753.21301120275,-58024.38564796043,410654.7546821435,15651.040120232617,242.25877000791954,115690.14888962099,293316.3351724525,79077.60919195774,18224.624131342895,20012.785812509763,23510.459873848682
2036-07-31,908.4619381458758,-25323.685109749375,-24250.619347841726,756681.4122432404,188780.17888552762,-28110.88006432549,399281.7280118743,34946.34932051054,163.25061028483842,111569.08572134696,310482.0321445129,89515.15031619498,17575.43465424278,28781.706456141168,22604.593887503663
2036-08-31,1245.7764858745868,62425.44448368429,32314.043503147484,753587.3446847103,188287.86729492104,49891.30191865023,404833.9119135499,89554.95496709396,223.86603451145348,111278.12957129783,384835.7920974614,125478.99258056491,17529.600445157062,54942.78551645484,22604.95804710144
2036-09-30,1530.5617218250643,54880.34665033952,28597.330840139257,847583.8262384988,211879.48837599283,43994.644511479106,454211.29852055426,91474.78541529484,275.0419414118922,125220.77763021171,421069.41181308107,135015.49584714777,19725.9803678045,57467.66239405883,25459.72942237546
2036-10-31,1806.5401974172694,119747.54323239361,70142.78909074706,868617.5041356273,217332.63208556722,101466.44048385567,470683.9142209489,133404.19889114055,324.6352734757529,128443.58556256852,486259.9478309836,164680.6944513125,20233.66804716611,77924.62226113534,26156.298050210302
2036-11-30,2207.761450026068,152456.20619104852,86544.00937817122,800528.2826051415,200741.4218402552,127233.10800949762,436899.42536943284,148442.2716697755,396.73473256945795,118638.18030759052,480884.02571869316,168678.54675872222,18689.026373327644,83849.7264644975,24253.662196444435
2036-12-31,2723.137494394059,160285.13857061238,106547.21996198758,834389.094141501,209578.39032581507,144759.21847350438,456497.05125276215,157955.45489211433,489.34780774226726,123860.82868255657,513013.6573621745,178075.8234403679,19511.748139333446,89679.3302245753,25394.369874522836
2037-01-31,2780.3824406733506,110049.2920022943,104812.02257646897,878374.9591089035,220555.8129016695,121756.0620332694,477730.69885950116,134296.9228910752,499.6347245887553,130348.48542488649,510309.5182119342,166431.2564952726,20533.74618114528,80438.17105135793,26709.58121589166
2037-02-28,3154.3074345286213,134757.3487591703,91573.71671579614,933713.485211123,234614.0177405343,123114.1415468103,507251.29326739715,149058.0959274508,566.8290459847422,138656.88448465534,536334.8860491666,180915.66228321742,21842.56505164363,87131.67106766463,28446.394493332842
2037-03-31,2653.202158969944,45801.72810759745,26059.713398938187,1133121.012357554,283755.93202099146,38266.23665099314,605331.1003311425,105928.12819467591,476.78042796721763,167699.75582440657,542967.8456523234,169715.9389259724,26417.67727115434,69285.14275803586,34201.86785915149
2037-04-30,2314.575690842368,68859.29492492099,37849.685800523665,1114459.4564225648,278840.8955299292,56591.30736802386,597110.9046095471,118579.50869813435,415.929251644406,164794.9692581883,552430.3893269161,176432.750385313,25960.087373836417,74880.70899270271,33558.34093233157
